14.6693 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
34.3146 	EXP 	window1: blendMode = 'avg'
34.3309 	EXP 	window1: blendMode = 'avg'
34.3478 	EXP 	window1: blendMode = 'avg'
34.3642 	EXP 	window1: blendMode = 'avg'
34.3809 	EXP 	window1: blendMode = 'avg'
34.3975 	EXP 	window1: blendMode = 'avg'
34.4143 	EXP 	window1: blendMode = 'avg'
34.4310 	EXP 	window1: blendMode = 'avg'
34.4477 	EXP 	window1: blendMode = 'avg'
34.4641 	EXP 	window1: blendMode = 'avg'
34.4808 	EXP 	window1: blendMode = 'avg'
34.4976 	EXP 	window1: blendMode = 'avg'
34.5143 	EXP 	window1: blendMode = 'avg'
34.5311 	EXP 	window1: blendMode = 'avg'
34.5477 	EXP 	window1: blendMode = 'avg'
34.5642 	EXP 	window1: blendMode = 'avg'
34.5808 	EXP 	window1: blendMode = 'avg'
34.5975 	EXP 	window1: blendMode = 'avg'
34.6142 	EXP 	window1: blendMode = 'avg'
34.6311 	EXP 	window1: blendMode = 'avg'
34.6476 	EXP 	window1: blendMode = 'avg'
34.6640 	EXP 	window1: blendMode = 'avg'
34.6807 	EXP 	window1: blendMode = 'avg'
34.6975 	EXP 	window1: blendMode = 'avg'
34.7141 	EXP 	window1: blendMode = 'avg'
34.7309 	EXP 	window1: blendMode = 'avg'
34.7476 	EXP 	window1: blendMode = 'avg'
34.7642 	EXP 	window1: blendMode = 'avg'
34.7808 	EXP 	window1: blendMode = 'avg'
34.7975 	EXP 	window1: blendMode = 'avg'
34.8141 	EXP 	window1: blendMode = 'avg'
34.8310 	EXP 	window1: blendMode = 'avg'
34.8476 	EXP 	window1: blendMode = 'avg'
34.8640 	EXP 	window1: blendMode = 'avg'
34.8808 	EXP 	window1: blendMode = 'avg'
34.8974 	EXP 	window1: blendMode = 'avg'
34.9142 	EXP 	window1: blendMode = 'avg'
34.9310 	EXP 	window1: blendMode = 'avg'
34.9476 	EXP 	window1: blendMode = 'avg'
34.9640 	EXP 	window1: blendMode = 'avg'
34.9807 	EXP 	window1: blendMode = 'avg'
34.9973 	EXP 	window1: blendMode = 'avg'
35.0140 	EXP 	window1: blendMode = 'avg'
35.0309 	EXP 	window1: blendMode = 'avg'
35.0475 	EXP 	window1: blendMode = 'avg'
35.0642 	EXP 	window1: blendMode = 'avg'
35.0806 	EXP 	window1: blendMode = 'avg'
35.0975 	EXP 	window1: blendMode = 'avg'
35.1140 	EXP 	window1: blendMode = 'avg'
35.1311 	EXP 	window1: blendMode = 'avg'
35.1475 	EXP 	window1: blendMode = 'avg'
35.1639 	EXP 	window1: blendMode = 'avg'
35.1806 	EXP 	window1: blendMode = 'avg'
35.2117 	EXP 	Fixation_cross1: autoDraw = False
35.2285 	EXP 	inducer_stimulus: autoDraw = True
35.7117 	EXP 	inducer_stimulus: autoDraw = False
35.7283 	EXP 	Noise_patch: autoDraw = True
36.7112 	EXP 	Noise_patch: autoDraw = False
36.7136 	EXP 	window1: blendMode = 'avg'
36.7279 	EXP 	Fixation_cross2: autoDraw = True
36.7305 	EXP 	window1: blendMode = 'avg'
36.7468 	EXP 	window1: blendMode = 'avg'
36.7633 	EXP 	window1: blendMode = 'avg'
36.7801 	EXP 	window1: blendMode = 'avg'
36.7967 	EXP 	window1: blendMode = 'avg'
36.8135 	EXP 	window1: blendMode = 'avg'
36.8303 	EXP 	window1: blendMode = 'avg'
36.8471 	EXP 	window1: blendMode = 'avg'
36.8635 	EXP 	window1: blendMode = 'avg'
36.8801 	EXP 	window1: blendMode = 'avg'
36.8968 	EXP 	window1: blendMode = 'avg'
36.9139 	EXP 	window1: blendMode = 'avg'
36.9303 	EXP 	window1: blendMode = 'avg'
36.9611 	EXP 	Fixation_cross2: autoDraw = False
36.9778 	EXP 	polygon: autoDraw = True
38.2650 	DATA 	Keypress: space
38.2669 	EXP 	New trial (rep=0, index=2): {'blue': 0.0, 'trial': 3, 'green': 0.64439314164221284, 'red': 1.0}
38.2766 	EXP 	window1: recordFrameIntervals = False
38.2775 	EXP 	window1: blendMode = 'avg'
38.2829 	EXP 	inducer_stimulus: autoDraw = False
38.2829 	EXP 	Noise_patch: autoDraw = False
38.2829 	EXP 	polygon: autoDraw = False
38.2829 	EXP 	Fixation_cross1: autoDraw = False
38.2829 	EXP 	Fixation_cross2: autoDraw = False
38.2829 	EXP 	inducer_stimulus: fillColor = '[ 1.          0.64439314  0.        ] (rgb)'
38.2829 	EXP 	inducer_stimulus: lineColor = '[ 1.          0.64439314  0.        ] (rgb)'
38.2829 	EXP 	Noise_patch: image = array([[-0.3470877 ,  0.91771087, -0.18146295, ..., -0.6633613 ,
         0.73115777, -0.56942377],
       [-0.22776532,  0.25761472, -0.62319164, ..., -0.62723511,
         0.18427283,  0.84131163],
       [ 0.94380818,  0.19053648,  0.33068247, ..., -0.79561602,
        -0.2733037 ,  0.50737651],
       ..., 
       [-0.15759021, -0.14236882,  0.72839933, ...,  0.14800581,
         0.86387124, -0.91311508],
       [ 0.0823569 ,  0.00562593, -0.58118255, ...,  0.02542725,
         0.66887614,  0.3710498 ],
       [-0.41167945, -0.62472988, -0.94283227, ..., -0.42686594,
         0.10859713, -0.15753663]])
38.2829 	EXP 	Fixation_cross1: autoDraw = True
38.2848 	EXP 	window1: recordFrameIntervals = False
38.7613 	EXP 	window1: blendMode = 'avg'
38.7694 	EXP 	window1: blendMode = 'avg'
38.7792 	EXP 	window1: blendMode = 'avg'
38.7962 	EXP 	window1: blendMode = 'avg'
38.8130 	EXP 	window1: blendMode = 'avg'
38.8297 	EXP 	window1: blendMode = 'avg'
38.8463 	EXP 	window1: blendMode = 'avg'
38.8629 	EXP 	window1: blendMode = 'avg'
38.8794 	EXP 	window1: blendMode = 'avg'
38.8962 	EXP 	window1: blendMode = 'avg'
38.9130 	EXP 	window1: blendMode = 'avg'
38.9298 	EXP 	window1: blendMode = 'avg'
38.9464 	EXP 	window1: blendMode = 'avg'
38.9631 	EXP 	window1: blendMode = 'avg'
38.9794 	EXP 	window1: blendMode = 'avg'
38.9961 	EXP 	window1: blendMode = 'avg'
39.0129 	EXP 	window1: blendMode = 'avg'
39.0297 	EXP 	window1: blendMode = 'avg'
39.0464 	EXP 	window1: blendMode = 'avg'
39.0628 	EXP 	window1: blendMode = 'avg'
39.0795 	EXP 	window1: blendMode = 'avg'
39.0962 	EXP 	window1: blendMode = 'avg'
39.1128 	EXP 	window1: blendMode = 'avg'
39.1297 	EXP 	window1: blendMode = 'avg'
39.1464 	EXP 	window1: blendMode = 'avg'
39.1628 	EXP 	window1: blendMode = 'avg'
39.1796 	EXP 	window1: blendMode = 'avg'
39.1960 	EXP 	window1: blendMode = 'avg'
39.2127 	EXP 	window1: blendMode = 'avg'
39.2296 	EXP 	window1: blendMode = 'avg'
39.2462 	EXP 	window1: blendMode = 'avg'
39.2628 	EXP 	window1: blendMode = 'avg'
39.2795 	EXP 	window1: blendMode = 'avg'
39.2960 	EXP 	window1: blendMode = 'avg'
39.3130 	EXP 	window1: blendMode = 'avg'
39.3295 	EXP 	window1: blendMode = 'avg'
39.3463 	EXP 	window1: blendMode = 'avg'
39.3627 	EXP 	window1: blendMode = 'avg'
39.3794 	EXP 	window1: blendMode = 'avg'
39.3961 	EXP 	window1: blendMode = 'avg'
39.4127 	EXP 	window1: blendMode = 'avg'
39.4295 	EXP 	window1: blendMode = 'avg'
